,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Country,Race,height,weight,id,professionalism
2945,2945,37.0,M,bachelor's|degr,front|end|develope,12.0,canad,Black,1.8359102591553342,63.56859553756278,2945,350.0
4467,4467,32.0,F,bachelor's|degr,marketing|coordinato,6.0,chin,Korean,1.6953750762030184,75.20139332646363,4467,120.0
6680,6680,28.0,M,high|scho,sales|manage,4.0,u,White,1.532099057975854,57.135038704250654,6680,54.0
1736,1736,41.0,F,master's|degr,senior|software|enginee,13.0,australi,Asian,1.7620161710116633,70.10030783559321,1736,429.0
2661,2661,38.0,F,master's|degr,data|scientis,13.0,chin,Korean,1.7553191461088722,94.17086615421583,2661,407.0
2587,2587,39.0,M,bachelor's|degr,back|end|develope,14.0,us,Asian,1.7183418485795725,84.0494631831168,2587,456.0
804,804,25.0,M,bachelor,data|analys,3.0,chin,Chinese,2.335107856084293,58.38486309590566,804,24.0
5745,5745,40.0,F,bachelor's|degr,financial|manage,17.0,canad,Asian,2.070429440343714,73.34617075439924,5745,624.0
4818,4818,33.0,M,bachelor's|degr,junior|marketing|manage,8.0,chin,Korean,1.994632494534904,62.65057419769235,4818,192.0
5019,5019,37.0,M,bachelor's|degr,sales|manage,12.0,australi,Asian,1.9381533135795213,86.18711670694383,5019,396.0
4536,4536,30.0,M,master's|degr,senior|hr|generalis,6.0,us,Hispanic,2.1749511232285483,57.79443821311605,4536,116.0
4958,4958,25.0,F,high|scho,sales|associat,2.0,canad,Asian,2.3053640860140017,39.35048439064143,4958,24.0
5873,5873,30.0,F,bachelor's|degr,marketing|analys,4.0,chin,Chinese,2.2529081363517665,51.66605962933394,5873,84.0
5522,5522,30.0,F,bachelor's|degr,marketing|analys,5.0,canad,Black,1.9715441382552168,58.48594038515225,5522,84.0
4842,4842,30.0,M,bachelor's|degr,junior|data|analys,4.0,australi,Asian,2.1612105334856118,56.724887299247634,4842,84.0
512,512,29.0,M,bachelor,software|enginee,6.0,chin,White,2.448360800064817,58.72622787988467,512,140.0
6621,6621,37.0,F,p,senior|product|marketing|manage,11.0,us,Asian,2.4465482270357084,77.68597450008286,6621,360.0
1178,1178,32.0,M,bachelor,product|manage,9.0,australi,Asian,2.4444261779249206,51.73718858724337,1178,240.0
1296,1296,44.0,M,p,senior|project|enginee,15.0,chin,Korean,2.3299879875195892,90.98903846343161,1296,588.0
5302,5302,29.0,M,bachelor's|degr,marketing|analys,4.0,us,Asian,1.8394802708997409,67.1081766278,5302,54.0
5774,5774,33.0,F,p,data|scientis,9.0,us,White,2.1329931816818837,69.15843198205847,5774,248.0
2267,2267,27.0,M,bachelor's|degr,software|develope,4.0,u,Welsh,2.3273942785998387,47.16051603104343,2267,52.0
859,859,34.0,F,master,product|manage,13.0,chin,Chinese,1.8836826007682248,77.65900879003993,859,363.0
1477,1477,50.0,M,p,senior|project|enginee,18.0,canad,White,2.371297810976667,86.91532551444038,1477,768.0
3898,3898,35.0,F,bachelor's|degr,human|resources|manage,7.0,canad,Black,1.6586619896877424,49.76008289555885,3898,204.0
2090,2090,35.0,F,bachelor's|degr,full|stack|enginee,8.0,canad,White,2.105628012821868,58.31176041289004,2090,231.0
3939,3939,37.0,F,master's|degr,marketing|coordinato,10.0,u,Asian,2.323984075735157,79.5499006583868,3939,324.0
1857,1857,27.0,F,bachelor's|degr,front|end|develope,2.0,us,African American,2.2863833676738987,40.00679424044968,1857,25.0
4436,4436,27.0,M,bachelor's|degr,software|enginee,2.0,chin,Korean,1.6717911915498274,40.41235919457165,4436,26.0
882,882,27.0,F,bachelor,data|analys,3.0,canad,Black,2.1933945461724,68.15699317562675,882,50.0
6131,6131,39.0,M,master's|degr,marketing|directo,16.0,chin,Chinese,1.8065029590278516,63.187449717601694,6131,532.0
5285,5285,27.0,F,high|scho,sales|associat,1.0,australi,Asian,2.3250381327680008,50.37083559699154,5285,0.0
6523,6523,27.0,F,high|scho,sales|executiv,2.0,u,Mixed,2.1701624418128036,51.527710396783434,6523,25.0
1773,1773,53.0,M,p,senior|project|enginee,20.0,u,Mixed,2.088161473500091,105.83607846355825,1773,969.0
1692,1692,35.0,M,bachelor's|degr,front|end|develope,7.0,us,African American,1.6202583537726813,85.40615356048103,1692,198.0
2915,2915,24.0,F,bachelor's|degr,senior|project|enginee,1.0,chin,White,2.342133524879032,49.663223501535185,2915,0.0
1295,1295,29.0,F,master's|degr,full|stack|enginee,4.0,us,Asian,1.7330895126041077,34.20487188662838,1295,81.0
585,585,28.0,M,bachelor,software|enginee,6.0,chin,Korean,2.090447698694029,46.01630295652234,585,108.0
6102,6102,26.0,F,high|scho,receptionis,2.0,australi,White,2.1970306414136265,47.08435515065293,6102,0.0
4248,4248,32.0,M,bachelor's|degr,software|develope,7.0,canad,White,1.8951070546003757,63.31096951735856,4248,180.0
4051,4051,29.0,F,master's|degr,human|resources|coordinato,4.0,us,Hispanic,1.6854620998637904,46.07448338667975,4051,56.0
5840,5840,29.0,M,bachelor's|degr,software|enginee,5.0,chin,Chinese,1.9802554432094868,67.86750129106196,5840,81.0
2500,2500,45.0,M,high|scho,senior|software|enginee,23.0,australi,Australian,2.3414845083127394,84.67249134274306,2500,946.0
2924,2924,37.0,F,master's|degr,senior|software|enginee,15.0,australi,White,1.7191539235534132,66.28631933109754,2924,468.0
2488,2488,55.0,M,p,software|engineer|manage,27.0,chin,White,2.2293833743210785,98.46652644507306,2488,1325.0
710,710,35.0,M,master,product|manage,14.0,canad,Asian,1.7244100481572813,61.67332301169565,710,408.0
2069,2069,29.0,M,bachelor's|degr,front|end|develope,4.0,canad,Asian,1.7034193638533344,55.288152956858326,2069,54.0
1425,1425,35.0,F,master's|degr,full|stack|enginee,7.0,australi,Australian,2.0016256672986352,57.314152969593636,1425,165.0
2737,2737,37.0,M,p,senior|data|scientis,13.0,chin,Chinese,2.126851888368962,64.8082995441848,2737,432.0
1159,1159,28.0,F,bachelor,data|analys,4.0,u,Asian,1.6045416098325362,68.65153986435985,1159,78.0
1559,1559,49.0,M,p,senior|project|enginee,18.0,australi,Australian,1.5257962607265936,100.19728183375278,1559,768.0
3394,3394,28.0,F,bachelor's|degr,junior|hr|coordinato,4.0,australi,Australian,2.2779567254488664,58.010861756910366,3394,54.0
5712,5712,36.0,M,p,research|directo,12.0,australi,Asian,1.8652151457256485,73.41038375404032,5712,374.0
5771,5771,38.0,M,p,research|scientis,15.0,canad,Black,1.8737812308445982,79.91899493227363,5771,468.0
3587,3587,33.0,F,master's|degr,senior|human|resources|manage,7.0,canad,Asian,1.56510772300209,40.27478579101996,3587,192.0
6322,6322,49.0,M,p,senior|product|marketing|manage,18.0,chin,White,2.2247066011873096,107.83506967986598,6322,799.0
2237,2237,52.0,M,p,senior|project|enginee,20.0,chin,Korean,2.0565513343235162,105.1049231984215,2237,950.0
5244,5244,35.0,M,bachelor's|degr,marketing|manage,8.0,australi,Asian,2.269494625359457,70.1179081206495,5244,231.0
1825,1825,43.0,M,p,software|engineer|manage,15.0,chin,Chinese,2.1216545777062583,60.304015030409616,1825,588.0
3124,3124,43.0,M,bachelor's|degr,back|end|develope,20.0,u,Welsh,1.582574321084441,96.76757017097592,3124,756.0
56,56,28.0,F,master,ux|researche,3.0,canad,White,2.0909603757834567,53.79203300271261,56,54.0
6015,6015,38.0,M,p,research|scientis,13.0,canad,White,2.2933781333457595,75.5372553411143,6015,396.0
3934,3934,42.0,F,master's|degr,human|resources|manage,14.0,chin,Chinese,1.9595543357229657,89.97313381449192,3934,480.0
4254,4254,25.0,M,high|scho,junior|sales|associat,3.0,us,Hispanic,2.4153743350770895,52.004857204566136,4254,23.0
3307,3307,29.0,M,bachelor's|degr,software|enginee,5.0,canad,Asian,1.7733430472721698,47.031778971319,3307,112.0
2658,2658,42.0,M,p,data|scientis,16.0,australi,White,2.43890988336887,85.2205383171785,2658,615.0
5539,5539,38.0,M,master's|degr,marketing|directo,15.0,chin,Chinese,2.4490310374609683,64.6578459787836,5539,518.0
5720,5720,31.0,M,bachelor's|degr,marketing|analys,5.0,canad,Black,2.4922795866997154,61.76355337668558,5720,116.0
4027,4027,50.0,M,p,data|scientis,24.0,u,White,2.359433068767467,104.63644915479323,4027,1078.0
809,809,30.0,F,bachelor,software|enginee,6.0,u,Welsh,1.7192130370965533,55.26916227314317,809,140.0
344,344,45.0,F,p,senior|data|enginee,17.0,canad,Asian,1.7625580297601209,69.12721391708904,344,704.0
3992,3992,48.0,M,p,data|scientis,21.0,australi,White,2.258948389747273,96.16010114735613,3992,893.0
2035,2035,29.0,M,bachelor's|degr,front|end|develope,4.0,chin,White,2.3366620288834876,47.43870888337576,2035,54.0
4546,4546,34.0,M,p,director|of|h,9.0,australi,Asian,2.4270608847620196,72.11676176287135,4546,264.0
3378,3378,26.0,F,bachelor's|degr,software|develope,3.0,canad,Black,2.2468097847703126,35.56091601432817,3378,48.0
6171,6171,40.0,M,master's|degr,marketing|directo,15.0,u,White,1.7221402875115048,76.1707853036031,6171,532.0
2527,2527,49.0,M,bachelor's|degr,front|end|develope,24.0,chin,Korean,2.4925706716265004,91.13674740980032,2527,1104.0
81,81,42.0,F,master,data|analys,15.0,us,White,1.8132936865043896,80.30175585545899,81,533.0
990,990,36.0,F,master,product|manage,14.0,us,White,1.8845082400278517,68.26375889381193,990,408.0
5740,5740,35.0,M,p,research|directo,13.0,us,Hispanic,1.5186673254762861,61.859226894066985,5740,374.0
2872,2872,43.0,M,master's|degr,full|stack|enginee,21.0,u,White,1.5297621819494982,100.17161020642476,2872,798.0
1694,1694,28.0,F,master's|degr,front|end|develope,2.0,australi,Australian,2.4518770741534395,32.30531307623468,1694,26.0
5092,5092,26.0,F,high|scho,sales|associat,2.0,canad,Asian,2.2179618516012156,32.871907234180554,5092,24.0
4001,4001,29.0,F,master's|degr,human|resources|coordinato,5.0,australi,Asian,1.761553424699276,54.55829772713177,4001,81.0
3474,3474,43.0,F,master's|degr,director|of|h,14.0,canad,White,1.5137824138156517,69.25295334046928,3474,504.0
4926,4926,31.0,M,master's|degr,financial|manage,8.0,canad,Black,1.5022009838120798,71.17463192756642,4926,210.0
4738,4738,39.0,F,p,senior|research|scientis,14.0,u,Welsh,2.2103521272440307,66.31882503823068,4738,456.0
2849,2849,35.0,M,master's|degr,software|engineer|manage,11.0,us,White,2.113683947386372,63.21175572927649,2849,306.0
3688,3688,28.0,M,bachelor's|degr,software|develope,5.0,canad,White,1.6173804730453294,49.848074399256376,3688,78.0
376,376,30.0,F,bachelor,software|enginee,4.0,canad,Black,2.3414922602725996,65.20594850547235,376,84.0
6195,6195,35.0,M,p,research|directo,13.0,chin,Korean,1.62332945346625,65.54487063376034,6195,408.0
4866,4866,36.0,M,master's|degr,senior|data|scientis,11.0,u,Asian,1.8962905363958398,81.6831723096104,4866,306.0
1097,1097,32.0,M,master,software|enginee,7.0,canad,Black,2.405929769514353,55.37003850724313,1097,180.0
3605,3605,29.0,M,bachelor's|degr,web|develope,6.0,us,Hispanic,2.0207300410540743,60.02620598401829,3605,112.0
1760,1760,26.0,F,bachelor's|degr,front|end|develope,3.0,australi,White,2.345676240651635,48.895490666220695,1760,25.0
5100,5100,30.0,F,p,director|of|marketin,7.0,australi,Asian,1.9844754927249861,56.72855074192073,5100,168.0
1997,1997,33.0,F,master's|degr,full|stack|enginee,7.0,australi,Asian,1.8784955320586871,63.789812020496655,1997,192.0
5643,5643,29.0,M,bachelor's|degr,marketing|analys,5.0,u,Mixed,1.5730092828008058,39.62102881371872,5643,84.0
2227,2227,28.0,M,bachelor's|degr,back|end|develope,4.0,canad,White,2.220750810423236,59.421150785413325,2227,81.0
2919,2919,55.0,O,high|scho,senior|software|enginee,30.0,canad,Black,1.8156005556273318,109.83347310400613,2919,1566.0
2918,2918,32.0,M,bachelor's|degr,back|end|develope,9.0,us,White,2.0103280177862124,55.70922827283951,2918,248.0
5070,5070,23.0,F,high|scho,junior|sales|representativ,1.0,chin,Korean,2.2762937983590392,31.02171590792561,5070,0.0
2529,2529,48.0,M,master's|degr,senior|project|enginee,26.0,canad,Asian,2.372733643990463,89.16384238641196,2529,1175.0
4304,4304,38.0,F,master's|degr,marketing|manage,13.0,canad,White,1.7271863113240005,67.94584387460279,4304,444.0
1300,1300,32.0,M,master's|degr,senior|project|enginee,8.0,chin,Chinese,2.3602570808797325,58.13878100709666,1300,186.0
4096,4096,30.0,F,master's|degr,human|resources|coordinato,4.0,chin,Korean,2.0231426611568804,47.357407953595434,4096,56.0
4944,4944,33.0,M,bachelor's|degr,sales|directo,10.0,chin,White,1.8912110356903051,47.24896195972049,4944,279.0
5104,5104,32.0,M,bachelor's|degr,sales|directo,10.0,chin,Korean,2.1721727598409957,62.29345068016224,5104,279.0
1467,1467,25.0,F,bachelor's|degr,back|end|develope,3.0,australi,Australian,1.7908577129081098,40.61922753880101,1467,24.0
107,107,37.0,M,bachelor,it|support|specialis,8.0,us,Asian,2.222147914634729,56.63517970380863,107,252.0
5234,5234,28.0,M,bachelor's|degr,marketing|analys,4.0,u,White,2.00897015132265,36.147406167905515,5234,52.0
6286,6286,28.0,M,master's|degr,digital|marketing|manage,4.0,u,Mixed,1.9149204920504426,51.27590564491462,6286,78.0
3850,3850,40.0,F,master's|degr,marketing|manage,11.0,u,Welsh,2.3905142522716956,69.57129053816425,3850,380.0
1445,1445,33.0,M,master's|degr,back|end|develope,7.0,chin,Korean,2.1688471394428372,55.19172316650045,1445,192.0
6478,6478,32.0,M,high|scho,junior|sales|representativ,5.0,australi,White,2.4632493769851362,70.51968470767342,6478,93.0
5828,5828,27.0,M,bachelor's|degr,product|manage,3.0,chin,Chinese,2.476719416210954,53.104990518861804,5828,25.0
350,350,46.0,F,p,senior|data|scientis,17.0,chin,Chinese,2.043270935100549,80.13991299553828,350,704.0
2887,2887,38.0,M,master's|degr,full|stack|enginee,15.0,canad,White,1.661097317425529,62.02837636513179,2887,468.0
3541,3541,36.0,M,bachelor's|degr,web|develope,8.0,australi,Australian,2.4233453528589766,67.88966432337727,3541,210.0
2091,2091,32.0,F,master's|degr,front|end|develope,7.0,chin,Chinese,1.545049108219337,80.99573358184801,2091,150.0
439,439,26.0,F,master,data|analys,2.0,australi,Asian,1.9893955497344185,34.50510972828924,439,25.0
2514,2514,48.0,M,bachelor's|degr,senior|project|enginee,25.0,australi,Asian,1.869965836948976,92.28216945371251,2514,1058.0
1145,1145,29.0,M,bachelor,software|enginee,7.0,canad,White,2.0151961310458084,50.51070509680473,1145,135.0
4196,4196,31.0,M,bachelor's|degr,software|enginee,7.0,us,White,2.0900026177372215,61.23382641142523,4196,150.0
2114,2114,31.0,F,bachelor's|degr,front|end|develope,5.0,chin,Chinese,1.5107852990273394,66.16748495802116,2114,116.0
2730,2730,34.0,M,master's|degr,product|manage,9.0,australi,Asian,1.9950846556806,60.12557755498608,2730,224.0
184,184,37.0,F,bachelor,senior|marketing|specialis,9.0,us,African American,2.3825218598557214,83.86575417016225,184,288.0
3972,3972,44.0,M,p,data|scientis,16.0,canad,Black,2.2544131948692336,79.05105523793523,3972,588.0
3187,3187,44.0,M,master's|degr,product|manage,16.0,australi,Asian,2.0554391977857644,81.60968359391447,3187,588.0
576,576,26.0,F,bachelor,data|analys,3.0,us,African American,1.966288687883159,72.2288063034302,576,50.0
6170,6170,26.0,F,high|scho,receptionis,1.0,chin,Korean,1.6026362122553057,56.71018012007406,6170,0.0
2799,2799,33.0,M,bachelor's|degr,back|end|develope,9.0,chin,Chinese,1.5318296101376392,46.1431970392898,2799,248.0
3987,3987,43.0,M,p,data|scientis,16.0,australi,White,2.3019265739058814,84.71446911820082,3987,588.0
6148,6148,35.0,F,master's|degr,marketing|manage,10.0,australi,Australian,2.182917185948549,46.086385567657445,6148,297.0
1550,1550,33.0,M,master's|degr,senior|software|enginee,9.0,chin,White,2.2991800061978864,52.77986738776154,1550,217.0
5028,5028,31.0,M,bachelor's|degr,digital|marketing|manage,8.0,us,Hispanic,1.592928123849389,78.67380488672634,5028,174.0
863,863,31.0,F,p,data|scientis,8.0,u,White,1.891000009978423,52.21620901849654,863,210.0
4646,4646,30.0,F,bachelor's|degr,marketing|coordinato,4.0,canad,White,1.7174613086229868,64.31441337565792,4646,87.0
3422,3422,36.0,M,bachelor's|degr,web|develope,8.0,us,White,2.3662359588459103,69.78747488460917,3422,210.0
6231,6231,30.0,M,bachelor's|degr,marketing|analys,6.0,us,White,2.109397610304519,48.10655815393359,6231,116.0
3964,3964,41.0,F,master's|degr,human|resources|manage,14.0,chin,Korean,2.390518204747695,69.6602140655286,3964,480.0
1068,1068,29.0,M,bachelor,software|enginee,6.0,australi,Asian,2.0652281878991188,51.488365415361606,1068,108.0
1259,1259,56.0,M,p,software|engineer|manage,19.0,canad,Asian,1.6563134802367623,83.591041495081,1259,918.0
3508,3508,27.0,F,bachelor's|degr,junior|web|develope,4.0,australi,Australian,1.5116779528981255,56.971231870062695,3508,52.0
5191,5191,27.0,F,bachelor's|degr,social|media|manage,4.0,australi,Asian,2.2442619037158744,36.25863601106922,5191,78.0
3650,3650,40.0,F,master's|degr,marketing|manage,12.0,canad,Black,2.494604695260311,79.53748703110145,3650,380.0
3485,3485,45.0,F,p,director|of|h,14.0,u,Welsh,1.8715057173065266,92.13480133364331,3485,572.0
6646,6646,47.0,M,master's|degr,marketing|manage,15.0,u,Asian,2.3724663956667604,76.99349222509693,6646,644.0
4223,4223,35.0,F,bachelor's|degr,human|resources|manage,11.0,u,Asian,1.5064953383903568,56.15564403508718,4223,306.0
1994,1994,41.0,F,master's|degr,software|engineer|manage,13.0,u,Asian,2.1061789747300663,82.02115312029746,1994,468.0
383,383,34.0,M,p,data|scientis,10.0,u,Mixed,1.9827046877582346,67.50689382735527,383,264.0
673,673,35.0,F,master,product|manage,12.0,us,Hispanic,2.082759474511578,74.91889819811517,673,363.0
674,674,26.0,M,bachelor,data|analys,2.0,australi,White,1.5153868024594555,50.50658934980355,674,24.0
5306,5306,26.0,M,bachelor's|degr,financial|analys,2.0,us,African American,1.9903176572390016,47.65614495802164,5306,25.0
5841,5841,37.0,F,p,research|scientis,14.0,u,White,2.1135115681468566,67.098457575979,5841,432.0
4065,4065,34.0,M,bachelor's|degr,operations|manage,7.0,us,African American,2.180393465078586,64.63928347322329,4065,192.0
3754,3754,30.0,M,high|scho,junior|sales|associat,4.0,u,Welsh,1.83695190145977,68.20010476197456,3754,56.0
5747,5747,33.0,F,p,data|scientis,10.0,us,Hispanic,2.2809681015086376,56.74726135462423,5747,248.0
5526,5526,41.0,F,bachelor's|degr,financial|manage,17.0,us,White,2.2751407716207006,92.07449188896204,5526,624.0
5711,5711,32.0,F,bachelor's|degr,marketing|coordinato,6.0,canad,Black,2.4220989003646847,49.60332708540862,5711,150.0
67,67,33.0,F,bachelor,customer|service|representativ,6.0,canad,Asian,2.482827865272958,59.12798045294068,67,155.0
895,895,29.0,F,bachelor,software|enginee,6.0,u,Mixed,2.0325315462819917,65.66535714491475,895,140.0
5569,5569,28.0,M,bachelor's|degr,product|designe,4.0,canad,Black,2.227819462905295,43.86936375845788,5569,52.0
759,759,30.0,F,bachelor,software|enginee,7.0,u,Asian,1.543754168903654,57.97498093718387,759,140.0
5662,5662,28.0,M,bachelor's|degr,product|designe,3.0,us,Hispanic,2.3012456805070647,66.82903282041639,5662,52.0
1293,1293,32.0,M,bachelor's|degr,back|end|develope,5.0,chin,Chinese,2.237312875399338,60.265384056988225,1293,120.0
164,164,43.0,F,master,senior|human|resources|manage,14.0,chin,Korean,2.3418309426898847,86.75763059603698,164,533.0
1006,1006,35.0,F,master,product|manage,13.0,chin,Korean,1.983698472713553,78.73558561170219,1006,363.0
5938,5938,31.0,M,bachelor's|degr,marketing|analys,6.0,australi,Asian,2.235786327466953,68.15185198444624,5938,116.0
